episode,reward,steps,td_error,epsilon,success,invalid_actions,wrapper_penalty,wrapper_bonus,blocked_actions,transformed_actions,risky_action_ratio,useful_actions_ratio
7561,14.0,15,0.2475967313225476,0.022789726420570762,1,0,7.0,15.0,0,0,0.1333,1.0
7562,21.5,10,0.726055065139105,0.02277833155736048,1,0,4.5,15.0,0,0,0.2,1.0
7563,14.0,15,0.1881210959981162,0.0227669423915818,1,0,7.0,15.0,0,0,0.1333,1.0
7564,18.5,12,0.18458239833720316,0.02275555892038601,1,0,5.5,15.0,0,0,0.1667,1.0
7565,15.5,14,0.4519674210713621,0.02274418114092582,1,0,6.5,15.0,0,0,0.1429,1.0
7566,23.0,9,0.22727639431481864,0.02273280905035536,1,0,4.0,15.0,0,0,0.2222,1.0
7567,-7.5,17,0.8309840862356319,0.022721442645830182,1,1,12.5,10.0,0,0,0.1765,1.0
7568,21.5,10,0.2191516393183779,0.02271008192450727,1,0,4.5,15.0,0,0,0.2,1.0
7569,14.0,15,0.4905689622741563,0.022698726883545017,1,0,7.0,15.0,0,0,0.2667,1.0
7570,17.0,13,0.6435832261408341,0.022687377520103247,1,0,6.0,15.0,0,0,0.1538,1.0
7571,14.0,15,0.22899622952092571,0.022676033831343197,1,0,7.0,15.0,0,0,0.1333,1.0
7572,21.5,10,0.17910964904158994,0.022664695814427527,1,0,4.5,15.0,0,0,0.2,1.0
7573,20.0,11,0.2512727744444764,0.022653363466520315,1,0,5.0,15.0,0,0,0.1818,1.0
7574,14.0,15,1.15505998368311,0.022642036784787056,1,0,7.0,15.0,0,0,0.1333,1.0
7575,20.0,11,0.21968489354212084,0.022630715766394662,1,0,5.0,15.0,0,0,0.1818,1.0
7576,-6.0,16,0.7719639559675076,0.022619400408511466,1,1,12.0,10.0,0,0,0.1875,1.0
7577,20.0,11,0.24220907557393287,0.022608090708307212,1,0,5.0,15.0,0,0,0.1818,1.0
7578,20.0,11,0.15677831557047997,0.02259678666295306,1,0,5.0,15.0,0,0,0.1818,1.0
7579,6.0,17,0.4922621726830324,0.022585488269621586,1,0,8.0,10.0,0,0,0.1176,1.0
7580,17.0,13,0.5096575867784408,0.022574195525486777,1,0,6.0,15.0,0,0,0.1538,1.0
7581,21.5,10,0.20223801381320747,0.022562908427724036,1,0,4.5,15.0,0,0,0.2,1.0
7582,6.5,11,0.20410621753151792,0.022551626973510177,1,1,9.5,15.0,0,0,0.2727,1.0
7583,27.5,6,0.21798301936777223,0.02254035116002342,1,0,2.5,15.0,0,0,0.3333,1.0
7584,18.5,12,0.5181564796302918,0.022529080984443412,1,0,5.5,15.0,0,0,0.1667,1.0
7585,1.5,20,0.9045081658453242,0.02251781644395119,1,0,9.5,10.0,0,0,0.2,1.0
7586,21.5,10,0.31440282968044536,0.022506557535729218,1,0,4.5,15.0,0,0,0.2,1.0
7587,-6.0,16,0.5860134935094117,0.022495304256961356,1,1,12.0,10.0,0,0,0.1875,1.0
7588,21.5,10,0.153288191805715,0.022484056604832877,1,0,4.5,15.0,0,0,0.2,1.0
7589,14.0,15,0.42601842465281015,0.022472814576530463,1,0,7.0,15.0,0,0,0.1333,1.0
7590,4.5,18,0.9511296602817014,0.0224615781692422,1,0,8.5,10.0,0,0,0.1111,1.0
7591,17.0,13,0.5651301457381218,0.022450347380157578,1,0,6.0,15.0,0,0,0.1538,1.0
7592,7.5,16,0.6435163924107786,0.0224391222064675,1,0,7.5,10.0,0,0,0.125,1.0
7593,15.5,14,0.7281546407364259,0.02242790264536427,1,0,6.5,15.0,0,0,0.1429,1.0
7594,7.5,16,0.3506624334762156,0.02241668869404159,1,0,7.5,10.0,0,0,0.125,1.0
7595,4.5,18,0.6791898145410876,0.02240548034969457,1,0,8.5,10.0,0,0,0.1111,1.0
7596,18.5,12,0.3254135418419836,0.022394277609519724,1,0,5.5,15.0,0,0,0.1667,1.0
7597,17.0,13,0.23338956630374255,0.022383080470714963,1,0,6.0,15.0,0,0,0.1538,1.0
7598,-9.0,18,1.1154633102948541,0.022371888930479606,1,1,13.0,10.0,0,0,0.1667,1.0
7599,20.0,11,0.648253408786299,0.022360702986014367,1,0,5.0,15.0,0,0,0.1818,1.0
7600,7.5,16,0.8806384725269054,0.022349522634521363,1,0,7.5,10.0,0,0,0.125,1.0
7601,14.0,15,0.3528924196309139,0.022338347873204104,1,0,7.0,15.0,0,0,0.1333,1.0
7602,-15.0,22,0.9175080194590811,0.022327178699267505,1,1,15.0,10.0,0,0,0.1364,1.0
7603,6.0,17,0.3935528333794669,0.02231601510991787,1,0,8.0,10.0,0,0,0.1176,1.0
7604,21.5,10,0.7224275214402066,0.022304857102362914,1,0,4.5,15.0,0,0,0.2,1.0
7605,-10.5,19,0.8755083488137305,0.022293704673811733,1,1,13.5,10.0,0,0,0.1579,1.0
7606,7.5,16,0.36438601448037944,0.022282557821474827,1,0,7.5,10.0,0,0,0.125,1.0
7607,14.0,15,0.2812603602106512,0.02227141654256409,1,0,7.0,15.0,0,0,0.1333,1.0
7608,24.5,8,0.4190053182910547,0.02226028083429281,1,0,3.5,15.0,0,0,0.25,1.0
7609,14.0,15,0.5619560692543407,0.022249150693875664,1,0,7.0,15.0,0,0,0.1333,1.0
7610,17.0,13,0.2339936053997368,0.022238026118528726,1,0,6.0,15.0,0,0,0.1538,1.0
7611,15.5,14,0.7128145290661457,0.022226907105469464,1,0,6.5,15.0,0,0,0.1429,1.0
7612,14.0,15,0.42535909566669544,0.02221579365191673,1,0,7.0,15.0,0,0,0.1333,1.0
7613,18.5,12,0.29874831123198325,0.022204685755090773,1,0,5.5,15.0,0,0,0.1667,1.0
7614,27.5,6,0.19610442864515498,0.022193583412213228,1,0,2.5,15.0,0,0,0.3333,1.0
7615,14.0,15,0.23336047594180384,0.022182486620507123,1,0,7.0,15.0,0,0,0.1333,1.0
7616,18.5,12,0.23372956050249286,0.02217139537719687,1,0,5.5,15.0,0,0,0.1667,1.0
7617,6.0,17,0.37861034476527217,0.022160309679508272,1,0,8.0,10.0,0,0,0.1176,1.0
7618,17.0,13,0.25454338982493946,0.02214922952466852,1,0,6.0,15.0,0,0,0.1538,1.0
7619,18.5,12,0.5968948276621906,0.022138154909906185,1,0,5.5,15.0,0,0,0.1667,1.0
7620,4.5,18,0.7087947884086188,0.022127085832451234,1,0,8.5,10.0,0,0,0.1111,1.0
7621,23.0,9,0.30519865177982275,0.02211602228953501,1,0,4.0,15.0,0,0,0.2222,1.0
7622,15.5,14,1.4721996405719102,0.022104964278390243,1,0,6.5,15.0,0,0,0.1429,1.0
7623,15.5,14,0.3629479985651072,0.02209391179625105,1,0,6.5,15.0,0,0,0.1429,1.0
7624,18.5,12,0.1690430699234171,0.022082864840352923,1,0,5.5,15.0,0,0,0.1667,1.0
7625,17.0,13,0.16638208345487385,0.022071823407932747,1,0,6.0,15.0,0,0,0.1538,1.0
7626,15.5,14,0.5093009617680998,0.022060787496228782,1,0,6.5,15.0,0,0,0.1429,1.0
7627,20.0,11,0.2452296319524099,0.02204975710248067,1,0,5.0,15.0,0,0,0.1818,1.0
7628,17.0,13,0.21277121480243652,0.02203873222392943,1,0,6.0,15.0,0,0,0.1538,1.0
7629,2.0,14,0.7079205108145162,0.022027712857817464,1,1,11.0,15.0,0,0,0.2143,1.0
7630,17.0,13,0.20390116539713338,0.022016699001388557,1,0,6.0,15.0,0,0,0.1538,1.0
7631,18.5,12,0.1117097430703325,0.022005690651887864,1,0,5.5,15.0,0,0,0.1667,1.0
7632,18.5,12,0.5136569328179746,0.02199468780656192,1,0,5.5,15.0,0,0,0.1667,1.0
7633,17.0,13,0.23563373923184167,0.02198369046265864,1,0,6.0,15.0,0,0,0.1538,1.0
7634,20.0,11,0.4419103533358763,0.021972698617427313,1,0,5.0,15.0,0,0,0.1818,1.0
7635,18.5,12,0.1798803451585694,0.0219617122681186,1,0,5.5,15.0,0,0,0.1667,1.0
7636,4.5,18,1.2098375101607697,0.021950731411984545,1,0,8.5,10.0,0,0,0.1111,1.0
7637,18.5,12,0.16372362283518158,0.021939756046278555,1,0,5.5,15.0,0,0,0.1667,1.0
7638,18.5,12,0.10823759436290963,0.02192878616825542,1,0,5.5,15.0,0,0,0.1667,1.0
7639,17.0,13,0.29253566489585864,0.021917821775171292,1,0,6.0,15.0,0,0,0.1538,1.0
7640,17.0,13,0.23476325496222566,0.021906862864283706,1,0,6.0,15.0,0,0,0.1538,1.0
7641,4.5,18,0.6584257529204879,0.021895909432851565,1,0,8.5,10.0,0,0,0.1111,1.0
7642,2.0,14,0.26993024252444303,0.02188496147813514,1,1,11.0,15.0,0,0,0.2143,1.0
7643,6.5,11,0.6423182171667609,0.021874018997396074,1,1,9.5,15.0,0,0,0.2727,1.0
7644,20.0,11,0.17700162148747497,0.021863081987897378,1,0,5.0,15.0,0,0,0.1818,1.0
7645,14.0,15,0.17782067680896105,0.02185215044690343,1,0,7.0,15.0,0,0,0.1333,1.0
7646,18.5,12,0.47236280076966813,0.02184122437167998,1,0,5.5,15.0,0,0,0.1667,1.0
7647,18.5,12,0.12494650655160171,0.021830303759494143,1,0,5.5,15.0,0,0,0.1667,1.0
7648,18.5,12,0.15395119582732267,0.0218193886076144,1,0,5.5,15.0,0,0,0.1667,1.0
7649,4.5,18,0.621314065670642,0.021808478913310593,1,0,8.5,10.0,0,0,0.1111,1.0
7650,-9.0,18,0.6944205451134992,0.021797574673853938,1,1,13.0,10.0,0,0,0.1667,1.0
7651,18.5,12,0.12127412486079336,0.02178667588651701,1,0,5.5,15.0,0,0,0.1667,1.0
7652,27.5,6,0.2981469136396999,0.021775782548573753,1,0,2.5,15.0,0,0,0.3333,1.0
7653,15.5,14,0.3163126771932393,0.021764894657299468,1,0,6.5,15.0,0,0,0.1429,1.0
7654,18.5,12,0.560015255945598,0.021754012209970818,1,0,5.5,15.0,0,0,0.1667,1.0
7655,7.5,16,0.5026729585167604,0.021743135203865834,1,0,7.5,10.0,0,0,0.125,1.0
7656,18.5,12,0.4415736646327975,0.0217322636362639,1,0,5.5,15.0,0,0,0.1667,1.0
7657,21.5,10,0.8671277185736356,0.02172139750444577,1,0,4.5,15.0,0,0,0.2,1.0
7658,20.0,11,0.23247110370830545,0.02171053680569355,1,0,5.0,15.0,0,0,0.1818,1.0
7659,20.0,11,0.21605735068026455,0.021699681537290703,1,0,5.0,15.0,0,0,0.1818,1.0
7660,14.0,15,0.21032315642693267,0.02168883169652206,1,0,7.0,15.0,0,0,0.1333,1.0
7661,20.0,11,0.13517724245782728,0.0216779872806738,1,0,5.0,15.0,0,0,0.1818,1.0
7662,17.0,13,0.1690479681246932,0.021667148287033464,1,0,6.0,15.0,0,0,0.1538,1.0
7663,8.0,10,0.43157922138010746,0.021656314712889948,1,1,9.0,15.0,0,0,0.3,1.0
7664,17.0,13,0.2228734371928198,0.021645486555533503,1,0,6.0,15.0,0,0,0.1538,1.0
7665,18.5,12,0.15312400719727495,0.021634663812255737,1,0,5.5,15.0,0,0,0.1667,1.0
7666,15.5,14,0.5542355997298869,0.02162384648034961,1,0,6.5,15.0,0,0,0.1429,1.0
7667,18.5,12,0.39619527659235887,0.021613034557109435,1,0,5.5,15.0,0,0,0.1667,1.0
7668,20.0,11,0.131483269223226,0.021602228039830883,1,0,5.0,15.0,0,0,0.1818,1.0
7669,14.0,15,1.4873373007565418,0.02159142692581097,1,0,7.0,15.0,0,0,0.1333,1.0
7670,18.5,12,1.7112302241672266,0.021580631212348066,1,0,5.5,15.0,0,0,0.1667,1.0
7671,18.5,12,0.14888080571432974,0.021569840896741892,1,0,5.5,15.0,0,0,0.1667,1.0
7672,26.0,7,0.16084546413682282,0.021559055976293522,1,0,3.0,15.0,0,0,0.2857,1.0
7673,18.5,12,0.4143134268008941,0.021548276448305377,1,0,5.5,15.0,0,0,0.1667,1.0
7674,24.5,8,0.20731095078654826,0.021537502310081225,1,0,3.5,15.0,0,0,0.25,1.0
7675,17.0,13,0.27250673444822976,0.021526733558926186,1,0,6.0,15.0,0,0,0.1538,1.0
7676,8.0,10,0.1669644689128747,0.021515970192146724,1,1,9.0,15.0,0,0,0.3,1.0
7677,20.0,11,0.1101828159395175,0.021505212207050654,1,0,5.0,15.0,0,0,0.1818,1.0
7678,4.5,18,0.5391843872975227,0.02149445960094713,1,0,8.5,10.0,0,0,0.1111,1.0
7679,15.5,14,0.9618455822725653,0.021483712371146657,1,0,6.5,15.0,0,0,0.1429,1.0
7680,7.5,16,0.7548440503683316,0.021472970514961085,1,0,7.5,10.0,0,0,0.125,1.0
7681,7.5,16,0.6675210603000298,0.021462234029703604,1,0,7.5,10.0,0,0,0.125,1.0
7682,17.0,13,0.35413796823122756,0.021451502912688755,1,0,6.0,15.0,0,0,0.1538,1.0
7683,17.0,13,0.14156641035592046,0.02144077716123241,1,0,6.0,15.0,0,0,0.1538,1.0
7684,6.0,17,0.5067126651352721,0.021430056772651796,1,0,8.0,10.0,0,0,0.1176,1.0
7685,14.0,15,0.1880938425067902,0.02141934174426547,1,0,7.0,15.0,0,0,0.1333,1.0
7686,15.5,14,0.13504390961298438,0.021408632073393337,1,0,6.5,15.0,0,0,0.1429,1.0
7687,3.5,13,0.17394266526153038,0.02139792775735664,1,1,10.5,15.0,0,0,0.2308,1.0
7688,18.5,12,0.20663810978932476,0.02138722879347796,1,0,5.5,15.0,0,0,0.1667,1.0
7689,7.5,16,0.8084505382998632,0.021376535179081224,1,0,7.5,10.0,0,0,0.125,1.0
7690,14.0,15,0.5432955455650491,0.021365846911491685,1,0,7.0,15.0,0,0,0.1333,1.0
7691,17.0,13,0.606874137903081,0.02135516398803594,1,0,6.0,15.0,0,0,0.1538,1.0
7692,15.5,14,0.665429332899972,0.021344486406041925,1,0,6.5,15.0,0,0,0.1429,1.0
7693,14.0,15,1.274470261556257,0.021333814162838905,1,0,7.0,15.0,0,0,0.1333,1.0
7694,14.0,15,0.14165752472731014,0.021323147255757485,1,0,7.0,15.0,0,0,0.1333,1.0
7695,18.5,12,0.16733679491690964,0.02131248568212961,1,0,5.5,15.0,0,0,0.1667,1.0
7696,18.5,12,0.11873558036855074,0.021301829439288544,1,0,5.5,15.0,0,0,0.1667,1.0
7697,7.5,16,0.7903319719120264,0.0212911785245689,1,0,7.5,10.0,0,0,0.125,1.0
7698,20.0,11,0.2290947127011197,0.021280532935306615,1,0,5.0,15.0,0,0,0.1818,1.0
7699,6.0,17,0.40799246676311984,0.021269892668838962,1,0,8.0,10.0,0,0,0.1176,1.0
7700,14.0,15,1.2257400772970048,0.021259257722504542,1,0,7.0,15.0,0,0,0.1333,1.0
7701,20.0,11,0.5080282930617457,0.021248628093643293,1,0,5.0,15.0,0,0,0.1818,1.0
7702,20.0,11,0.17444310635516302,0.021238003779596473,1,0,5.0,15.0,0,0,0.1818,1.0
7703,24.5,8,0.26866464062854156,0.021227384777706675,1,0,3.5,15.0,0,0,0.25,1.0
7704,7.5,16,0.8772957264867722,0.021216771085317825,1,0,7.5,10.0,0,0,0.125,1.0
7705,15.5,14,0.21736894981913388,0.021206162699775166,1,0,6.5,15.0,0,0,0.1429,1.0
7706,15.5,14,0.4068808274799997,0.02119555961842528,1,0,6.5,15.0,0,0,0.1429,1.0
7707,17.0,13,0.244550092974303,0.021184961838616068,1,0,6.0,15.0,0,0,0.1538,1.0
7708,20.0,11,0.301950877884058,0.02117436935769676,1,0,5.0,15.0,0,0,0.1818,1.0
7709,4.5,18,0.5405768134935348,0.02116378217301791,1,0,8.5,10.0,0,0,0.1111,1.0
7710,23.0,9,0.24073106748161402,0.021153200281931402,1,0,4.0,15.0,0,0,0.2222,1.0
7711,18.5,12,0.22144925562234752,0.02114262368179044,1,0,5.5,15.0,0,0,0.1667,1.0
7712,18.5,12,0.10088953956283546,0.021132052369949545,1,0,5.5,15.0,0,0,0.1667,1.0
7713,17.0,13,0.22787606890015277,0.02112148634376457,1,0,6.0,15.0,0,0,0.1538,1.0
7714,17.0,13,0.59669520533223,0.02111092560059269,1,0,6.0,15.0,0,0,0.1538,1.0
7715,18.5,12,0.1331194920360851,0.021100370137792396,1,0,5.5,15.0,0,0,0.1667,1.0
7716,24.5,8,0.2121832907411103,0.0210898199527235,1,0,3.5,15.0,0,0,0.25,1.0
7717,17.0,13,0.19450698423057447,0.02107927504274714,1,0,6.0,15.0,0,0,0.1538,1.0
7718,14.0,15,0.08973029542803795,0.021068735405225768,1,0,7.0,15.0,0,0,0.1333,1.0
7719,21.5,10,0.12076229036102326,0.021058201037523157,1,0,4.5,15.0,0,0,0.2,1.0
7720,14.0,15,0.21214166472903956,0.021047671937004398,1,0,7.0,15.0,0,0,0.1333,1.0
7721,18.5,12,0.21058126277228992,0.021037148101035897,1,0,5.5,15.0,0,0,0.1667,1.0
7722,7.5,16,0.6747007374230434,0.02102662952698538,1,0,7.5,10.0,0,0,0.125,1.0
7723,20.0,11,0.22528359663843034,0.021016116212221887,1,0,5.0,15.0,0,0,0.1818,1.0
7724,17.0,13,0.16023140168346786,0.021005608154115778,1,0,6.0,15.0,0,0,0.1538,1.0
7725,7.5,16,0.4207427897073023,0.02099510535003872,1,0,7.5,10.0,0,0,0.125,1.0
7726,17.0,13,0.12419686149173,0.0209846077973637,1,0,6.0,15.0,0,0,0.1538,1.0
7727,18.5,12,0.10881409133384008,0.02097411549346502,1,0,5.5,15.0,0,0,0.1667,1.0
7728,17.0,13,0.09377735328727187,0.02096362843571829,1,0,6.0,15.0,0,0,0.1538,1.0
7729,15.5,14,2.0579555344412457,0.02095314662150043,1,0,6.5,15.0,0,0,0.1429,1.0
7730,15.5,14,0.37874002714085053,0.02094267004818968,1,0,6.5,15.0,0,0,0.1429,1.0
7731,15.5,14,1.0648874243793747,0.020932198713165588,1,0,6.5,15.0,0,0,0.1429,1.0
7732,14.0,15,0.49018332351777366,0.020921732613809006,1,0,7.0,15.0,0,0,0.1333,1.0
7733,6.0,17,0.773519083718724,0.0209112717475021,1,0,8.0,10.0,0,0,0.1176,1.0
7734,26.0,7,0.16646593717988267,0.02090081611162835,1,0,3.0,15.0,0,0,0.2857,1.0
7735,18.5,12,0.1328807809442122,0.020890365703572538,1,0,5.5,15.0,0,0,0.1667,1.0
7736,17.0,13,0.1897591280617315,0.020879920520720754,1,0,6.0,15.0,0,0,0.1538,1.0
7737,17.0,13,0.20165977375452704,0.020869480560460396,1,0,6.0,15.0,0,0,0.1538,1.0
7738,15.5,14,0.10525060266330767,0.020859045820180167,1,0,6.5,15.0,0,0,0.1429,1.0
7739,14.0,15,0.16895062209459358,0.020848616297270077,1,0,7.0,15.0,0,0,0.1333,1.0
7740,18.5,12,0.2159949025891225,0.020838191989121443,1,0,5.5,15.0,0,0,0.1667,1.0
7741,21.5,10,0.1261981741292658,0.020827772893126883,1,0,4.5,15.0,0,0,0.2,1.0
7742,14.0,15,0.1719669429935878,0.02081735900668032,1,0,7.0,15.0,0,0,0.1333,1.0
7743,23.0,9,0.16642076762581462,0.02080695032717698,1,0,4.0,15.0,0,0,0.2222,1.0
7744,4.5,18,0.7204770275455421,0.020796546852013393,1,0,8.5,10.0,0,0,0.1111,1.0
7745,15.5,14,0.6772471987651174,0.020786148578587387,1,0,6.5,15.0,0,0,0.1429,1.0
7746,6.0,17,0.3751992428196933,0.020775755504298096,1,0,8.0,10.0,0,0,0.1176,1.0
7747,15.5,14,0.19137383006280498,0.020765367626545947,1,0,6.5,15.0,0,0,0.1429,1.0
7748,-9.0,18,0.7705116050706757,0.020754984942732674,1,1,13.0,10.0,0,0,0.1667,1.0
7749,21.5,10,0.2181810721663421,0.02074460745026131,1,0,4.5,15.0,0,0,0.2,1.0
7750,1.5,20,0.7164040330659492,0.02073423514653618,1,0,9.5,10.0,0,0,0.1,1.0
7751,17.0,13,0.09403043937174328,0.02072386802896291,1,0,6.0,15.0,0,0,0.1538,1.0
7752,17.0,13,0.2708831888298127,0.02071350609494843,1,0,6.0,15.0,0,0,0.1538,1.0
7753,15.5,14,0.20074521123115968,0.020703149341900956,1,0,6.5,15.0,0,0,0.1429,1.0
7754,18.5,12,0.0953059582431403,0.020692797767230008,1,0,5.5,15.0,0,0,0.1667,1.0
7755,7.5,16,0.321941563255489,0.020682451368346393,1,0,7.5,10.0,0,0,0.125,1.0
7756,15.5,14,0.20042552486365586,0.02067211014266222,1,0,6.5,15.0,0,0,0.1429,1.0
7757,17.0,13,0.29710154735778005,0.02066177408759089,1,0,6.0,15.0,0,0,0.1538,1.0
7758,7.5,16,0.3606189102000759,0.020651443200547095,1,0,7.5,10.0,0,0,0.125,1.0
7759,20.0,11,0.5864389507938994,0.020641117478946824,1,0,5.0,15.0,0,0,0.1818,1.0
7760,27.5,6,0.19050117809823894,0.02063079692020735,1,0,2.5,15.0,0,0,0.3333,1.0
7761,6.0,17,0.5683826793117827,0.02062048152174725,1,0,8.0,10.0,0,0,0.1176,1.0
7762,23.0,9,0.2890984362742961,0.020610171280986377,1,0,4.0,15.0,0,0,0.2222,1.0
7763,14.0,15,0.1004367375795077,0.020599866195345883,1,0,7.0,15.0,0,0,0.1333,1.0
7764,17.0,13,0.5160414530243215,0.020589566262248213,1,0,6.0,15.0,0,0,0.1538,1.0
7765,14.0,15,0.6622254528385434,0.02057927147911709,1,0,7.0,15.0,0,0,0.1333,1.0
7766,20.0,11,0.37684178027093457,0.02056898184337753,1,0,5.0,15.0,0,0,0.1818,1.0
7767,15.5,14,0.42160998411526335,0.020558697352455843,1,0,6.5,15.0,0,0,0.1429,1.0
7768,20.0,11,0.1940103947730811,0.020548418003779618,1,0,5.0,15.0,0,0,0.1818,1.0
7769,21.5,10,0.1173938433575259,0.020538143794777728,1,0,4.5,15.0,0,0,0.2,1.0
7770,14.0,15,0.9370240699113579,0.02052787472288034,1,0,7.0,15.0,0,0,0.1333,1.0
7771,14.0,15,0.33251912760662944,0.020517610785518902,1,0,7.0,15.0,0,0,0.1333,1.0
7772,14.0,15,0.4493583342401604,0.020507351980126143,1,0,7.0,15.0,0,0,0.1333,1.0
7773,17.0,13,0.22383307286052884,0.020497098304136083,1,0,6.0,15.0,0,0,0.1538,1.0
7774,6.0,17,0.6765544064750371,0.020486849754984014,1,0,8.0,10.0,0,0,0.1176,1.0
7775,21.5,10,0.13546481496430438,0.020476606330106523,1,0,4.5,15.0,0,0,0.2,1.0
7776,18.5,12,0.17357778520032552,0.020466368026941472,1,0,5.5,15.0,0,0,0.1667,1.0
7777,20.0,11,0.2962602901494736,0.020456134842928003,1,0,5.0,15.0,0,0,0.1818,1.0
7778,20.0,11,0.21870133927522903,0.02044590677550654,1,0,5.0,15.0,0,0,0.1818,1.0
7779,6.0,17,0.5264343188497245,0.02043568382211879,1,0,8.0,10.0,0,0,0.1176,1.0
7780,14.0,15,0.17369390975365845,0.02042546598020773,1,0,7.0,15.0,0,0,0.1333,1.0
7781,23.0,9,0.4612686429121793,0.02041525324721763,1,0,4.0,15.0,0,0,0.2222,1.0
7782,17.0,13,0.1462977728245774,0.02040504562059402,1,0,6.0,15.0,0,0,0.1538,1.0
7783,17.0,13,0.13512755254247794,0.020394843097783725,1,0,6.0,15.0,0,0,0.1538,1.0
7784,18.5,12,0.43846168631237337,0.020384645676234835,1,0,5.5,15.0,0,0,0.1667,1.0
7785,7.5,16,0.7813868001689237,0.02037445335339672,1,0,7.5,10.0,0,0,0.125,1.0
7786,20.0,11,0.6226455310890956,0.020364266126720022,1,0,5.0,15.0,0,0,0.1818,1.0
7787,6.0,17,1.0282676828470247,0.020354083993656662,1,0,8.0,10.0,0,0,0.1176,1.0
7788,24.5,8,0.20321516364351933,0.020343906951659836,1,0,3.5,15.0,0,0,0.25,1.0
7789,15.5,14,0.12382329388852854,0.020333734998184007,1,0,6.5,15.0,0,0,0.1429,1.0
7790,-10.5,19,0.8178042666669821,0.020323568130684914,1,1,13.5,10.0,0,0,0.1579,1.0
7791,26.0,7,0.2071572475238688,0.020313406346619572,1,0,3.0,15.0,0,0,0.2857,1.0
7792,15.5,14,0.20119085153416374,0.020303249643446264,1,0,6.5,15.0,0,0,0.1429,1.0
7793,15.5,14,0.4948310936189166,0.020293098018624542,1,0,6.5,15.0,0,0,0.1429,1.0
7794,-9.0,18,1.0718556993598076,0.02028295146961523,1,1,13.0,10.0,0,0,0.1667,1.0
7795,17.0,13,0.43427297934026154,0.02027280999388042,1,0,6.0,15.0,0,0,0.1538,1.0
7796,21.5,10,0.1391497121180471,0.020262673588883482,1,0,4.5,15.0,0,0,0.2,1.0
7797,18.5,12,0.1896926837224462,0.020252542252089042,1,0,5.5,15.0,0,0,0.1667,1.0
7798,14.0,15,0.5501550439686834,0.020242415980962998,1,0,7.0,15.0,0,0,0.1333,1.0
7799,18.5,12,0.13272213409735936,0.020232294772972517,1,0,5.5,15.0,0,0,0.1667,1.0
7800,14.0,15,0.10677920507420365,0.02022217862558603,1,0,7.0,15.0,0,0,0.1333,1.0
7801,18.5,12,0.15680605334788775,0.020212067536273238,1,0,5.5,15.0,0,0,0.1667,1.0
7802,18.5,12,0.1510071434995329,0.0202019615025051,1,0,5.5,15.0,0,0,0.1667,1.0
7803,17.0,13,0.1287570566296534,0.02019186052175385,1,0,6.0,15.0,0,0,0.1538,1.0
7804,26.0,7,0.1825654175044694,0.020181764591492974,1,0,3.0,15.0,0,0,0.2857,1.0
7805,20.0,11,0.11934968349363538,0.02017167370919723,1,0,5.0,15.0,0,0,0.1818,1.0
7806,6.0,17,0.4175878749863036,0.020161587872342634,1,0,8.0,10.0,0,0,0.1176,1.0
7807,24.5,8,0.2373098995238503,0.020151507078406464,1,0,3.5,15.0,0,0,0.25,1.0
7808,17.0,13,0.12029525713234626,0.020141431324867263,1,0,6.0,15.0,0,0,0.1538,1.0
7809,17.0,13,0.12344353492506367,0.02013136060920483,1,0,6.0,15.0,0,0,0.1538,1.0
7810,6.0,17,0.3993658726897137,0.02012129492890023,1,0,8.0,10.0,0,0,0.1176,1.0
7811,15.5,14,0.13490438877335884,0.02011123428143578,1,0,6.5,15.0,0,0,0.1429,1.0
7812,18.5,12,0.34099700265285476,0.020101178664295064,1,0,5.5,15.0,0,0,0.1667,1.0
7813,2.0,14,0.35228303820906604,0.020091128074962918,1,1,11.0,15.0,0,0,0.2143,1.0
7814,7.5,16,0.4274462697473128,0.020081082510925437,1,0,7.5,10.0,0,0,0.125,1.0
7815,7.5,16,0.32788977574917494,0.020071041969669978,1,0,7.5,10.0,0,0,0.125,1.0
7816,6.0,17,0.43195346677027274,0.020061006448685144,1,0,8.0,10.0,0,0,0.1176,1.0
7817,14.0,15,0.560740430605438,0.020050975945460802,1,0,7.0,15.0,0,0,0.1333,1.0
7818,23.0,9,0.1832590858898296,0.020040950457488074,1,0,4.0,15.0,0,0,0.2222,1.0
7819,17.0,13,0.39919192772381185,0.020030929982259332,1,0,6.0,15.0,0,0,0.1538,1.0
7820,14.0,15,0.18379478489187887,0.020020914517268205,1,0,7.0,15.0,0,0,0.1333,1.0
7821,17.0,13,0.6102677279381549,0.020010904060009573,1,0,6.0,15.0,0,0,0.1538,1.0
7822,15.5,14,0.21919569592747745,0.02000089860797957,1,0,6.5,15.0,0,0,0.1429,1.0
7823,7.5,16,0.3312200977989533,0.01999089815867558,1,0,7.5,10.0,0,0,0.125,1.0
7824,17.0,13,0.17566538705806367,0.019980902709596245,1,0,6.0,15.0,0,0,0.1538,1.0
7825,14.0,15,0.3310368627868241,0.019970912258241446,1,0,7.0,15.0,0,0,0.1333,1.0
7826,20.0,11,0.540557042014057,0.019960926802112325,1,0,5.0,15.0,0,0,0.1818,1.0
7827,15.5,14,0.16044077180697272,0.01995094633871127,1,0,6.5,15.0,0,0,0.1429,1.0
7828,6.0,17,0.6141780239691026,0.019940970865541918,1,0,8.0,10.0,0,0,0.1176,1.0
