state_id,energy,oxygen,food,fuel,hull,event,energy_lvl,oxygen_lvl,food_lvl,fuel_lvl,hull_lvl,mhi,crisp_risk,status,greedy_action,greedy_qvalue,appropriate_action
746,optimal/high,critical/low,optimal/high,optimal/high,critical/low,Asteroid Impact,2,0,2,2,0,0.1145,2.6566,CRITICAL,Life Support,0.0,True
747,optimal/high,critical/low,optimal/high,optimal/high,critical/low,Safe Zone,2,0,2,2,0,0.1145,2.6566,CRITICAL,Life Support,0.0,True
748,optimal/high,critical/low,optimal/high,optimal/high,stable/mid,Normal,2,0,2,2,1,0.1145,2.6566,CRITICAL,Life Support,0.0,True
749,optimal/high,critical/low,optimal/high,optimal/high,stable/mid,Solar Storm,2,0,2,2,1,0.1145,2.6566,CRITICAL,Life Support,0.0,True
750,optimal/high,critical/low,optimal/high,optimal/high,stable/mid,Asteroid Impact,2,0,2,2,1,0.1145,2.6566,CRITICAL,Life Support,0.0,True
751,optimal/high,critical/low,optimal/high,optimal/high,stable/mid,Safe Zone,2,0,2,2,1,0.1145,2.6566,CRITICAL,Life Support,0.0,True
752,optimal/high,critical/low,optimal/high,optimal/high,optimal/high,Normal,2,0,2,2,2,0.1145,2.6566,CRITICAL,Life Support,0.0,True
753,optimal/high,critical/low,optimal/high,optimal/high,optimal/high,Solar Storm,2,0,2,2,2,0.1145,2.6566,CRITICAL,Life Support,0.0,True
754,optimal/high,critical/low,optimal/high,optimal/high,optimal/high,Asteroid Impact,2,0,2,2,2,0.1145,2.6566,CRITICAL,Life Support,0.0,True
755,optimal/high,critical/low,optimal/high,optimal/high,optimal/high,Safe Zone,2,0,2,2,2,0.1145,2.6566,CRITICAL,Life Support,0.0,True
756,optimal/high,stable/mid,critical/low,critical/low,critical/low,Normal,2,1,0,0,0,0.2811,2.1566,WARNING,Life Support,0.0,True
757,optimal/high,stable/mid,critical/low,critical/low,critical/low,Solar Storm,2,1,0,0,0,0.2811,2.1566,WARNING,Life Support,0.0,True
758,optimal/high,stable/mid,critical/low,critical/low,critical/low,Asteroid Impact,2,1,0,0,0,0.2811,2.1566,WARNING,Life Support,0.0,True
759,optimal/high,stable/mid,critical/low,critical/low,critical/low,Safe Zone,2,1,0,0,0,0.2811,2.1566,WARNING,Life Support,0.0,True
760,optimal/high,stable/mid,critical/low,critical/low,stable/mid,Normal,2,1,0,0,1,0.3333,2.0,WARNING,Move to Safe Zone,1.262,True
761,optimal/high,stable/mid,critical/low,critical/low,stable/mid,Solar Storm,2,1,0,0,1,0.3333,2.0,WARNING,Propulsion,0.0,True
762,optimal/high,stable/mid,critical/low,critical/low,stable/mid,Asteroid Impact,2,1,0,0,1,0.3333,2.0,WARNING,Gather Resources,0.0,True
763,optimal/high,stable/mid,critical/low,critical/low,stable/mid,Safe Zone,2,1,0,0,1,0.3333,2.0,WARNING,Life Support,1.6,True
764,optimal/high,stable/mid,critical/low,critical/low,optimal/high,Normal,2,1,0,0,2,0.3333,2.0,WARNING,Life Support,0.0,True
765,optimal/high,stable/mid,critical/low,critical/low,optimal/high,Solar Storm,2,1,0,0,2,0.3333,2.0,WARNING,Propulsion,0.0,True
766,optimal/high,stable/mid,critical/low,critical/low,optimal/high,Asteroid Impact,2,1,0,0,2,0.3333,2.0,WARNING,Life Support,0.0,True
767,optimal/high,stable/mid,critical/low,critical/low,optimal/high,Safe Zone,2,1,0,0,2,0.3333,2.0,WARNING,Life Support,0.0,True
768,optimal/high,stable/mid,critical/low,stable/mid,critical/low,Normal,2,1,0,1,0,0.2811,2.1566,WARNING,Life Support,0.0,True
769,optimal/high,stable/mid,critical/low,stable/mid,critical/low,Solar Storm,2,1,0,1,0,0.2811,2.1566,WARNING,Life Support,0.0,True
770,optimal/high,stable/mid,critical/low,stable/mid,critical/low,Asteroid Impact,2,1,0,1,0,0.2811,2.1566,WARNING,Life Support,0.0,True
771,optimal/high,stable/mid,critical/low,stable/mid,critical/low,Safe Zone,2,1,0,1,0,0.2811,2.1566,WARNING,Life Support,0.0,True
772,optimal/high,stable/mid,critical/low,stable/mid,stable/mid,Normal,2,1,0,1,1,0.3333,2.0,WARNING,Move to Safe Zone,9.876,True
773,optimal/high,stable/mid,critical/low,stable/mid,stable/mid,Solar Storm,2,1,0,1,1,0.3333,2.0,WARNING,Power Saving,-1.317,True
774,optimal/high,stable/mid,critical/low,stable/mid,stable/mid,Asteroid Impact,2,1,0,1,1,0.3333,2.0,WARNING,Gather Resources,0.0,True
775,optimal/high,stable/mid,critical/low,stable/mid,stable/mid,Safe Zone,2,1,0,1,1,0.3333,2.0,WARNING,Life Support,4.775,True
776,optimal/high,stable/mid,critical/low,stable/mid,optimal/high,Normal,2,1,0,1,2,0.3333,2.0,WARNING,Propulsion,-0.4,True
777,optimal/high,stable/mid,critical/low,stable/mid,optimal/high,Solar Storm,2,1,0,1,2,0.3333,2.0,WARNING,Gather Resources,2.765,True
778,optimal/high,stable/mid,critical/low,stable/mid,optimal/high,Asteroid Impact,2,1,0,1,2,0.3333,2.0,WARNING,Life Support,0.0,True
779,optimal/high,stable/mid,critical/low,stable/mid,optimal/high,Safe Zone,2,1,0,1,2,0.3333,2.0,WARNING,Life Support,0.0,True
780,optimal/high,stable/mid,critical/low,optimal/high,critical/low,Normal,2,1,0,2,0,0.2811,2.1566,WARNING,Life Support,0.0,True
781,optimal/high,stable/mid,critical/low,optimal/high,critical/low,Solar Storm,2,1,0,2,0,0.2811,2.1566,WARNING,Life Support,0.0,True
782,optimal/high,stable/mid,critical/low,optimal/high,critical/low,Asteroid Impact,2,1,0,2,0,0.2811,2.1566,WARNING,Life Support,0.0,True
783,optimal/high,stable/mid,critical/low,optimal/high,critical/low,Safe Zone,2,1,0,2,0,0.2811,2.1566,WARNING,Life Support,0.0,True
784,optimal/high,stable/mid,critical/low,optimal/high,stable/mid,Normal,2,1,0,2,1,0.3333,2.0,WARNING,Propulsion,0.0,True
785,optimal/high,stable/mid,critical/low,optimal/high,stable/mid,Solar Storm,2,1,0,2,1,0.3333,2.0,WARNING,Move to Safe Zone,1.834,True
786,optimal/high,stable/mid,critical/low,optimal/high,stable/mid,Asteroid Impact,2,1,0,2,1,0.3333,2.0,WARNING,Life Support,0.0,True
787,optimal/high,stable/mid,critical/low,optimal/high,stable/mid,Safe Zone,2,1,0,2,1,0.3333,2.0,WARNING,Life Support,0.0,True
788,optimal/high,stable/mid,critical/low,optimal/high,optimal/high,Normal,2,1,0,2,2,0.3333,2.0,WARNING,Propulsion,0.0,True
789,optimal/high,stable/mid,critical/low,optimal/high,optimal/high,Solar Storm,2,1,0,2,2,0.3333,2.0,WARNING,Move to Safe Zone,3.336,True
790,optimal/high,stable/mid,critical/low,optimal/high,optimal/high,Asteroid Impact,2,1,0,2,2,0.3333,2.0,WARNING,Life Support,0.0,True
791,optimal/high,stable/mid,critical/low,optimal/high,optimal/high,Safe Zone,2,1,0,2,2,0.3333,2.0,WARNING,Life Support,5.018,True
792,optimal/high,stable/mid,stable/mid,critical/low,critical/low,Normal,2,1,1,0,0,0.2811,2.1566,WARNING,Life Support,0.0,True
793,optimal/high,stable/mid,stable/mid,critical/low,critical/low,Solar Storm,2,1,1,0,0,0.2811,2.1566,WARNING,Life Support,0.0,True
794,optimal/high,stable/mid,stable/mid,critical/low,critical/low,Asteroid Impact,2,1,1,0,0,0.2811,2.1566,WARNING,Life Support,0.0,True
795,optimal/high,stable/mid,stable/mid,critical/low,critical/low,Safe Zone,2,1,1,0,0,0.2811,2.1566,WARNING,Life Support,0.0,True
796,optimal/high,stable/mid,stable/mid,critical/low,stable/mid,Normal,2,1,1,0,1,0.3333,2.0,WARNING,Move to Safe Zone,13.773,True
797,optimal/high,stable/mid,stable/mid,critical/low,stable/mid,Solar Storm,2,1,1,0,1,0.3333,2.0,WARNING,Power Saving,-8.455,True
798,optimal/high,stable/mid,stable/mid,critical/low,stable/mid,Asteroid Impact,2,1,1,0,1,0.3333,2.0,WARNING,Repair Ship,-16.137,True
799,optimal/high,stable/mid,stable/mid,critical/low,stable/mid,Safe Zone,2,1,1,0,1,0.3333,2.0,WARNING,Gather Resources,15.372,True
800,optimal/high,stable/mid,stable/mid,critical/low,optimal/high,Normal,2,1,1,0,2,0.3333,2.0,WARNING,Move to Safe Zone,42.931,True
801,optimal/high,stable/mid,stable/mid,critical/low,optimal/high,Solar Storm,2,1,1,0,2,0.3333,2.0,WARNING,Gather Resources,21.172,True
802,optimal/high,stable/mid,stable/mid,critical/low,optimal/high,Asteroid Impact,2,1,1,0,2,0.3333,2.0,WARNING,Propulsion,1.639,True
803,optimal/high,stable/mid,stable/mid,critical/low,optimal/high,Safe Zone,2,1,1,0,2,0.3333,2.0,WARNING,Life Support,16.598,True
804,optimal/high,stable/mid,stable/mid,stable/mid,critical/low,Normal,2,1,1,1,0,0.1145,2.6566,CRITICAL,Life Support,0.0,True
805,optimal/high,stable/mid,stable/mid,stable/mid,critical/low,Solar Storm,2,1,1,1,0,0.1145,2.6566,CRITICAL,Life Support,0.0,True
806,optimal/high,stable/mid,stable/mid,stable/mid,critical/low,Asteroid Impact,2,1,1,1,0,0.1145,2.6566,CRITICAL,Life Support,0.0,True
807,optimal/high,stable/mid,stable/mid,stable/mid,critical/low,Safe Zone,2,1,1,1,0,0.1145,2.6566,CRITICAL,Life Support,0.0,True
808,optimal/high,stable/mid,stable/mid,stable/mid,stable/mid,Normal,2,1,1,1,1,0.5,1.5,STABLE,Move to Safe Zone,13.886,True
809,optimal/high,stable/mid,stable/mid,stable/mid,stable/mid,Solar Storm,2,1,1,1,1,0.5,1.5,STABLE,Gather Resources,0.191,True
810,optimal/high,stable/mid,stable/mid,stable/mid,stable/mid,Asteroid Impact,2,1,1,1,1,0.5,1.5,STABLE,Repair Ship,-30.772,True
811,optimal/high,stable/mid,stable/mid,stable/mid,stable/mid,Safe Zone,2,1,1,1,1,0.5,1.5,STABLE,Life Support,25.516,True
812,optimal/high,stable/mid,stable/mid,stable/mid,optimal/high,Normal,2,1,1,1,2,0.5,1.5,STABLE,Move to Safe Zone,46.435,True
813,optimal/high,stable/mid,stable/mid,stable/mid,optimal/high,Solar Storm,2,1,1,1,2,0.5,1.5,STABLE,Gather Resources,57.56,True
814,optimal/high,stable/mid,stable/mid,stable/mid,optimal/high,Asteroid Impact,2,1,1,1,2,0.5,1.5,STABLE,Move to Safe Zone,13.681,True
815,optimal/high,stable/mid,stable/mid,stable/mid,optimal/high,Safe Zone,2,1,1,1,2,0.5,1.5,STABLE,Life Support,55.599,True
816,optimal/high,stable/mid,stable/mid,optimal/high,critical/low,Normal,2,1,1,2,0,0.1145,2.6566,CRITICAL,Life Support,0.0,True
817,optimal/high,stable/mid,stable/mid,optimal/high,critical/low,Solar Storm,2,1,1,2,0,0.1145,2.6566,CRITICAL,Life Support,0.0,True
818,optimal/high,stable/mid,stable/mid,optimal/high,critical/low,Asteroid Impact,2,1,1,2,0,0.1145,2.6566,CRITICAL,Life Support,0.0,True
819,optimal/high,stable/mid,stable/mid,optimal/high,critical/low,Safe Zone,2,1,1,2,0,0.1145,2.6566,CRITICAL,Life Support,0.0,True
820,optimal/high,stable/mid,stable/mid,optimal/high,stable/mid,Normal,2,1,1,2,1,0.5,1.5,STABLE,Move to Safe Zone,42.184,True
821,optimal/high,stable/mid,stable/mid,optimal/high,stable/mid,Solar Storm,2,1,1,2,1,0.5,1.5,STABLE,Power Saving,12.061,True
822,optimal/high,stable/mid,stable/mid,optimal/high,stable/mid,Asteroid Impact,2,1,1,2,1,0.5,1.5,STABLE,Power Saving,0.0,True
823,optimal/high,stable/mid,stable/mid,optimal/high,stable/mid,Safe Zone,2,1,1,2,1,0.5,1.5,STABLE,Move to Safe Zone,23.057,True
824,optimal/high,stable/mid,stable/mid,optimal/high,optimal/high,Normal,2,1,1,2,2,0.5,1.5,STABLE,Move to Safe Zone,57.658,True
825,optimal/high,stable/mid,stable/mid,optimal/high,optimal/high,Solar Storm,2,1,1,2,2,0.5,1.5,STABLE,Propulsion,33.596,True
826,optimal/high,stable/mid,stable/mid,optimal/high,optimal/high,Asteroid Impact,2,1,1,2,2,0.5,1.5,STABLE,Life Support,10.932,True
827,optimal/high,stable/mid,stable/mid,optimal/high,optimal/high,Safe Zone,2,1,1,2,2,0.5,1.5,STABLE,Power Saving,49.291,True
828,optimal/high,stable/mid,optimal/high,critical/low,critical/low,Normal,2,1,2,0,0,0.2811,2.1566,WARNING,Life Support,0.0,True
829,optimal/high,stable/mid,optimal/high,critical/low,critical/low,Solar Storm,2,1,2,0,0,0.2811,2.1566,WARNING,Life Support,0.0,True
830,optimal/high,stable/mid,optimal/high,critical/low,critical/low,Asteroid Impact,2,1,2,0,0,0.2811,2.1566,WARNING,Life Support,0.0,True
831,optimal/high,stable/mid,optimal/high,critical/low,critical/low,Safe Zone,2,1,2,0,0,0.2811,2.1566,WARNING,Life Support,0.0,True
832,optimal/high,stable/mid,optimal/high,critical/low,stable/mid,Normal,2,1,2,0,1,0.3333,2.0,WARNING,Move to Safe Zone,10.737,True
833,optimal/high,stable/mid,optimal/high,critical/low,stable/mid,Solar Storm,2,1,2,0,1,0.3333,2.0,WARNING,Move to Safe Zone,-8.806,True
834,optimal/high,stable/mid,optimal/high,critical/low,stable/mid,Asteroid Impact,2,1,2,0,1,0.3333,2.0,WARNING,Repair Ship,-16.867,True
835,optimal/high,stable/mid,optimal/high,critical/low,stable/mid,Safe Zone,2,1,2,0,1,0.3333,2.0,WARNING,Move to Safe Zone,20.108,True
836,optimal/high,stable/mid,optimal/high,critical/low,optimal/high,Normal,2,1,2,0,2,0.3333,2.0,WARNING,Move to Safe Zone,42.03,True
837,optimal/high,stable/mid,optimal/high,critical/low,optimal/high,Solar Storm,2,1,2,0,2,0.3333,2.0,WARNING,Gather Resources,36.111,True
838,optimal/high,stable/mid,optimal/high,critical/low,optimal/high,Asteroid Impact,2,1,2,0,2,0.3333,2.0,WARNING,Move to Safe Zone,10.173,True
839,optimal/high,stable/mid,optimal/high,critical/low,optimal/high,Safe Zone,2,1,2,0,2,0.3333,2.0,WARNING,Gather Resources,48.533,True
840,optimal/high,stable/mid,optimal/high,stable/mid,critical/low,Normal,2,1,2,1,0,0.1145,2.6566,CRITICAL,Life Support,0.0,True
841,optimal/high,stable/mid,optimal/high,stable/mid,critical/low,Solar Storm,2,1,2,1,0,0.1145,2.6566,CRITICAL,Life Support,0.0,True
842,optimal/high,stable/mid,optimal/high,stable/mid,critical/low,Asteroid Impact,2,1,2,1,0,0.1145,2.6566,CRITICAL,Life Support,0.0,True
843,optimal/high,stable/mid,optimal/high,stable/mid,critical/low,Safe Zone,2,1,2,1,0,0.1145,2.6566,CRITICAL,Life Support,0.0,True
844,optimal/high,stable/mid,optimal/high,stable/mid,stable/mid,Normal,2,1,2,1,1,0.5,1.5,STABLE,Move to Safe Zone,16.729,True
845,optimal/high,stable/mid,optimal/high,stable/mid,stable/mid,Solar Storm,2,1,2,1,1,0.5,1.5,STABLE,Gather Resources,5.217,True
846,optimal/high,stable/mid,optimal/high,stable/mid,stable/mid,Asteroid Impact,2,1,2,1,1,0.5,1.5,STABLE,Repair Ship,1.959,True
847,optimal/high,stable/mid,optimal/high,stable/mid,stable/mid,Safe Zone,2,1,2,1,1,0.5,1.5,STABLE,Repair Ship,49.407,True
848,optimal/high,stable/mid,optimal/high,stable/mid,optimal/high,Normal,2,1,2,1,2,0.5,1.5,STABLE,Move to Safe Zone,46.294,True
849,optimal/high,stable/mid,optimal/high,stable/mid,optimal/high,Solar Storm,2,1,2,1,2,0.5,1.5,STABLE,Gather Resources,52.371,True
850,optimal/high,stable/mid,optimal/high,stable/mid,optimal/high,Asteroid Impact,2,1,2,1,2,0.5,1.5,STABLE,Move to Safe Zone,20.057,True
851,optimal/high,stable/mid,optimal/high,stable/mid,optimal/high,Safe Zone,2,1,2,1,2,0.5,1.5,STABLE,Life Support,57.248,True
852,optimal/high,stable/mid,optimal/high,optimal/high,critical/low,Normal,2,1,2,2,0,0.1145,2.6566,CRITICAL,Life Support,0.0,True
853,optimal/high,stable/mid,optimal/high,optimal/high,critical/low,Solar Storm,2,1,2,2,0,0.1145,2.6566,CRITICAL,Life Support,0.0,True
854,optimal/high,stable/mid,optimal/high,optimal/high,critical/low,Asteroid Impact,2,1,2,2,0,0.1145,2.6566,CRITICAL,Life Support,0.0,True
855,optimal/high,stable/mid,optimal/high,optimal/high,critical/low,Safe Zone,2,1,2,2,0,0.1145,2.6566,CRITICAL,Life Support,0.0,True
856,optimal/high,stable/mid,optimal/high,optimal/high,stable/mid,Normal,2,1,2,2,1,0.5,1.5,STABLE,Move to Safe Zone,28.16,True
857,optimal/high,stable/mid,optimal/high,optimal/high,stable/mid,Solar Storm,2,1,2,2,1,0.5,1.5,STABLE,Move to Safe Zone,-5.605,True
858,optimal/high,stable/mid,optimal/high,optimal/high,stable/mid,Asteroid Impact,2,1,2,2,1,0.5,1.5,STABLE,Repair Ship,-10.916,True
859,optimal/high,stable/mid,optimal/high,optimal/high,stable/mid,Safe Zone,2,1,2,2,1,0.5,1.5,STABLE,Life Support,32.09,True
860,optimal/high,stable/mid,optimal/high,optimal/high,optimal/high,Normal,2,1,2,2,2,0.5,1.5,STABLE,Move to Safe Zone,58.237,True
861,optimal/high,stable/mid,optimal/high,optimal/high,optimal/high,Solar Storm,2,1,2,2,2,0.5,1.5,STABLE,Power Saving,50.503,True
862,optimal/high,stable/mid,optimal/high,optimal/high,optimal/high,Asteroid Impact,2,1,2,2,2,0.5,1.5,STABLE,Move to Safe Zone,31.239,True
863,optimal/high,stable/mid,optimal/high,optimal/high,optimal/high,Safe Zone,2,1,2,2,2,0.5,1.5,STABLE,Move to Safe Zone,59.898,True
864,optimal/high,optimal/high,critical/low,critical/low,critical/low,Normal,2,2,0,0,0,0.2811,2.1566,WARNING,Life Support,0.0,True
865,optimal/high,optimal/high,critical/low,critical/low,critical/low,Solar Storm,2,2,0,0,0,0.2811,2.1566,WARNING,Life Support,0.0,True
866,optimal/high,optimal/high,critical/low,critical/low,critical/low,Asteroid Impact,2,2,0,0,0,0.2811,2.1566,WARNING,Life Support,0.0,True
867,optimal/high,optimal/high,critical/low,critical/low,critical/low,Safe Zone,2,2,0,0,0,0.2811,2.1566,WARNING,Life Support,0.0,True
868,optimal/high,optimal/high,critical/low,critical/low,stable/mid,Normal,2,2,0,0,1,0.3333,2.0,WARNING,Gather Resources,17.167,True
869,optimal/high,optimal/high,critical/low,critical/low,stable/mid,Solar Storm,2,2,0,0,1,0.3333,2.0,WARNING,Gather Resources,0.0,True
870,optimal/high,optimal/high,critical/low,critical/low,stable/mid,Asteroid Impact,2,2,0,0,1,0.3333,2.0,WARNING,Life Support,0.0,True
871,optimal/high,optimal/high,critical/low,critical/low,stable/mid,Safe Zone,2,2,0,0,1,0.3333,2.0,WARNING,Propulsion,1.844,True
872,optimal/high,optimal/high,critical/low,critical/low,optimal/high,Normal,2,2,0,0,2,0.5136,1.4591,STABLE,Gather Resources,5.242,True
873,optimal/high,optimal/high,critical/low,critical/low,optimal/high,Solar Storm,2,2,0,0,2,0.5136,1.4591,STABLE,Life Support,0.0,True
874,optimal/high,optimal/high,critical/low,critical/low,optimal/high,Asteroid Impact,2,2,0,0,2,0.5136,1.4591,STABLE,Life Support,0.0,True
875,optimal/high,optimal/high,critical/low,critical/low,optimal/high,Safe Zone,2,2,0,0,2,0.5136,1.4591,STABLE,Life Support,0.0,True
876,optimal/high,optimal/high,critical/low,stable/mid,critical/low,Normal,2,2,0,1,0,0.2811,2.1566,WARNING,Life Support,0.0,True
877,optimal/high,optimal/high,critical/low,stable/mid,critical/low,Solar Storm,2,2,0,1,0,0.2811,2.1566,WARNING,Life Support,0.0,True
878,optimal/high,optimal/high,critical/low,stable/mid,critical/low,Asteroid Impact,2,2,0,1,0,0.2811,2.1566,WARNING,Life Support,0.0,True
879,optimal/high,optimal/high,critical/low,stable/mid,critical/low,Safe Zone,2,2,0,1,0,0.2811,2.1566,WARNING,Life Support,0.0,True
880,optimal/high,optimal/high,critical/low,stable/mid,stable/mid,Normal,2,2,0,1,1,0.3333,2.0,WARNING,Gather Resources,20.481,True
881,optimal/high,optimal/high,critical/low,stable/mid,stable/mid,Solar Storm,2,2,0,1,1,0.3333,2.0,WARNING,Power Saving,-0.436,True
882,optimal/high,optimal/high,critical/low,stable/mid,stable/mid,Asteroid Impact,2,2,0,1,1,0.3333,2.0,WARNING,Repair Ship,-0.4,True
883,optimal/high,optimal/high,critical/low,stable/mid,stable/mid,Safe Zone,2,2,0,1,1,0.3333,2.0,WARNING,Repair Ship,37.125,True
884,optimal/high,optimal/high,critical/low,stable/mid,optimal/high,Normal,2,2,0,1,2,0.5136,1.4591,STABLE,Move to Safe Zone,33.171,True
885,optimal/high,optimal/high,critical/low,stable/mid,optimal/high,Solar Storm,2,2,0,1,2,0.5136,1.4591,STABLE,Gather Resources,23.482,True
886,optimal/high,optimal/high,critical/low,stable/mid,optimal/high,Asteroid Impact,2,2,0,1,2,0.5136,1.4591,STABLE,Gather Resources,4.016,True
887,optimal/high,optimal/high,critical/low,stable/mid,optimal/high,Safe Zone,2,2,0,1,2,0.5136,1.4591,STABLE,Life Support,28.648,True
888,optimal/high,optimal/high,critical/low,optimal/high,critical/low,Normal,2,2,0,2,0,0.2811,2.1566,WARNING,Life Support,0.0,True
889,optimal/high,optimal/high,critical/low,optimal/high,critical/low,Solar Storm,2,2,0,2,0,0.2811,2.1566,WARNING,Life Support,0.0,True
890,optimal/high,optimal/high,critical/low,optimal/high,critical/low,Asteroid Impact,2,2,0,2,0,0.2811,2.1566,WARNING,Life Support,0.0,True
891,optimal/high,optimal/high,critical/low,optimal/high,critical/low,Safe Zone,2,2,0,2,0,0.2811,2.1566,WARNING,Life Support,0.0,True
892,optimal/high,optimal/high,critical/low,optimal/high,stable/mid,Normal,2,2,0,2,1,0.3333,2.0,WARNING,Propulsion,2.839,True
893,optimal/high,optimal/high,critical/low,optimal/high,stable/mid,Solar Storm,2,2,0,2,1,0.3333,2.0,WARNING,Gather Resources,0.0,True
894,optimal/high,optimal/high,critical/low,optimal/high,stable/mid,Asteroid Impact,2,2,0,2,1,0.3333,2.0,WARNING,Life Support,0.0,True
895,optimal/high,optimal/high,critical/low,optimal/high,stable/mid,Safe Zone,2,2,0,2,1,0.3333,2.0,WARNING,Life Support,7.429,True
896,optimal/high,optimal/high,critical/low,optimal/high,optimal/high,Normal,2,2,0,2,2,0.5136,1.4591,STABLE,Life Support,0.3,True
897,optimal/high,optimal/high,critical/low,optimal/high,optimal/high,Solar Storm,2,2,0,2,2,0.5136,1.4591,STABLE,Propulsion,0.0,True
898,optimal/high,optimal/high,critical/low,optimal/high,optimal/high,Asteroid Impact,2,2,0,2,2,0.5136,1.4591,STABLE,Life Support,0.0,True
899,optimal/high,optimal/high,critical/low,optimal/high,optimal/high,Safe Zone,2,2,0,2,2,0.5136,1.4591,STABLE,Life Support,0.0,True
900,optimal/high,optimal/high,stable/mid,critical/low,critical/low,Normal,2,2,1,0,0,0.2811,2.1566,WARNING,Life Support,0.0,True
901,optimal/high,optimal/high,stable/mid,critical/low,critical/low,Solar Storm,2,2,1,0,0,0.2811,2.1566,WARNING,Life Support,0.0,True
902,optimal/high,optimal/high,stable/mid,critical/low,critical/low,Asteroid Impact,2,2,1,0,0,0.2811,2.1566,WARNING,Life Support,0.0,True
903,optimal/high,optimal/high,stable/mid,critical/low,critical/low,Safe Zone,2,2,1,0,0,0.2811,2.1566,WARNING,Life Support,0.0,True
904,optimal/high,optimal/high,stable/mid,critical/low,stable/mid,Normal,2,2,1,0,1,0.3333,2.0,WARNING,Gather Resources,24.993,True
905,optimal/high,optimal/high,stable/mid,critical/low,stable/mid,Solar Storm,2,2,1,0,1,0.3333,2.0,WARNING,Gather Resources,12.31,True
906,optimal/high,optimal/high,stable/mid,critical/low,stable/mid,Asteroid Impact,2,2,1,0,1,0.3333,2.0,WARNING,Repair Ship,0.123,True
907,optimal/high,optimal/high,stable/mid,critical/low,stable/mid,Safe Zone,2,2,1,0,1,0.3333,2.0,WARNING,Gather Resources,33.098,True
908,optimal/high,optimal/high,stable/mid,critical/low,optimal/high,Normal,2,2,1,0,2,0.5136,1.4591,STABLE,Gather Resources,58.816,True
909,optimal/high,optimal/high,stable/mid,critical/low,optimal/high,Solar Storm,2,2,1,0,2,0.5136,1.4591,STABLE,Gather Resources,51.78,True
910,optimal/high,optimal/high,stable/mid,critical/low,optimal/high,Asteroid Impact,2,2,1,0,2,0.5136,1.4591,STABLE,Gather Resources,26.165,True
911,optimal/high,optimal/high,stable/mid,critical/low,optimal/high,Safe Zone,2,2,1,0,2,0.5136,1.4591,STABLE,Life Support,49.504,True
912,optimal/high,optimal/high,stable/mid,stable/mid,critical/low,Normal,2,2,1,1,0,0.1145,2.6566,CRITICAL,Life Support,0.0,True
913,optimal/high,optimal/high,stable/mid,stable/mid,critical/low,Solar Storm,2,2,1,1,0,0.1145,2.6566,CRITICAL,Life Support,0.0,True
914,optimal/high,optimal/high,stable/mid,stable/mid,critical/low,Asteroid Impact,2,2,1,1,0,0.1145,2.6566,CRITICAL,Life Support,0.0,True
915,optimal/high,optimal/high,stable/mid,stable/mid,critical/low,Safe Zone,2,2,1,1,0,0.1145,2.6566,CRITICAL,Life Support,0.0,True
916,optimal/high,optimal/high,stable/mid,stable/mid,stable/mid,Normal,2,2,1,1,1,0.5,1.5,STABLE,Power Saving,18.58,True
917,optimal/high,optimal/high,stable/mid,stable/mid,stable/mid,Solar Storm,2,2,1,1,1,0.5,1.5,STABLE,Gather Resources,-18.101,True
918,optimal/high,optimal/high,stable/mid,stable/mid,stable/mid,Asteroid Impact,2,2,1,1,1,0.5,1.5,STABLE,Repair Ship,20.483,True
919,optimal/high,optimal/high,stable/mid,stable/mid,stable/mid,Safe Zone,2,2,1,1,1,0.5,1.5,STABLE,Power Saving,33.985,True
920,optimal/high,optimal/high,stable/mid,stable/mid,optimal/high,Normal,2,2,1,1,2,0.8855,0.3434,OPTIMAL,Gather Resources,56.735,True
921,optimal/high,optimal/high,stable/mid,stable/mid,optimal/high,Solar Storm,2,2,1,1,2,0.8855,0.3434,OPTIMAL,Gather Resources,49.533,True
922,optimal/high,optimal/high,stable/mid,stable/mid,optimal/high,Asteroid Impact,2,2,1,1,2,0.8855,0.3434,OPTIMAL,Gather Resources,30.399,True
923,optimal/high,optimal/high,stable/mid,stable/mid,optimal/high,Safe Zone,2,2,1,1,2,0.8855,0.3434,OPTIMAL,Life Support,60.822,True
924,optimal/high,optimal/high,stable/mid,optimal/high,critical/low,Normal,2,2,1,2,0,0.1145,2.6566,CRITICAL,Life Support,0.0,True
925,optimal/high,optimal/high,stable/mid,optimal/high,critical/low,Solar Storm,2,2,1,2,0,0.1145,2.6566,CRITICAL,Life Support,0.0,True
926,optimal/high,optimal/high,stable/mid,optimal/high,critical/low,Asteroid Impact,2,2,1,2,0,0.1145,2.6566,CRITICAL,Life Support,0.0,True
927,optimal/high,optimal/high,stable/mid,optimal/high,critical/low,Safe Zone,2,2,1,2,0,0.1145,2.6566,CRITICAL,Life Support,0.0,True
928,optimal/high,optimal/high,stable/mid,optimal/high,stable/mid,Normal,2,2,1,2,1,0.5,1.5,STABLE,Propulsion,14.227,True
929,optimal/high,optimal/high,stable/mid,optimal/high,stable/mid,Solar Storm,2,2,1,2,1,0.5,1.5,STABLE,Move to Safe Zone,17.888,True
930,optimal/high,optimal/high,stable/mid,optimal/high,stable/mid,Asteroid Impact,2,2,1,2,1,0.5,1.5,STABLE,Repair Ship,18.854,True
931,optimal/high,optimal/high,stable/mid,optimal/high,stable/mid,Safe Zone,2,2,1,2,1,0.5,1.5,STABLE,Gather Resources,32.613,True
